co_mun,no_mun,ano,fonte,variavel,ensino_rede,ensino_tipo,valor
2700300,Arapiraca,2010,censo_demografico,Pessoas Alfabetizadas,Não se aplica,Pessoas de 15 anos ou mais de idade,120328.0
2700300,Arapiraca,2010,censo_demografico,Pessoas Total,Não se aplica,Pessoas de 15 anos ou mais de idade,155168.0
2700300,Arapiraca,2010,censo_demografico,Taxa de Alfabetização,Não se aplica,Pessoas de 15 anos ou mais de idade,77.54691689008042
2700300,Arapiraca,2010,censo_demografico,Taxa de Analfabetismo,Não se aplica,Pessoas de 15 anos ou mais de idade,22.45308310991957
2700300,Arapiraca,2010,censo_escolar,Escolas,Estadual,Educação Infantil,1.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Estadual,Educação Profissional,1.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Estadual,Educação de Jovens e Adultos (EJA),7.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Estadual,Ensino Fundamental,16.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Estadual,Ensino Médio,9.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Municipal,Educação Infantil,56.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Municipal,Educação de Jovens e Adultos (EJA),26.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Municipal,Ensino Fundamental,58.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Privada,Educação Infantil,31.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Privada,Educação Profissional,1.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Privada,Educação de Jovens e Adultos (EJA),1.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Privada,Ensino Fundamental,32.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Privada,Ensino Médio,13.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Pública,Educação Infantil,57.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Pública,Educação Profissional,1.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Pública,Educação de Jovens e Adultos (EJA),33.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Pública,Ensino Fundamental,74.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Pública,Ensino Médio,9.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Total,Educação Infantil,88.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Total,Educação Profissional,2.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Total,Educação de Jovens e Adultos (EJA),34.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Total,Ensino Fundamental,106.0
2700300,Arapiraca,2010,censo_escolar,Escolas,Total,Ensino Médio,22.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Estadual,Educação Infantil,21.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Estadual,Educação Profissional,394.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1412.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Estadual,Ensino Fundamental,6101.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Estadual,Ensino Médio,8958.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Municipal,Educação Infantil,4017.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),3736.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Municipal,Ensino Fundamental,24461.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Privada,Educação Infantil,1856.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Privada,Educação Profissional,16.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Privada,Educação de Jovens e Adultos (EJA),35.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Privada,Ensino Fundamental,7489.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Privada,Ensino Médio,2114.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Pública,Educação Infantil,4038.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Pública,Educação Profissional,394.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Pública,Educação de Jovens e Adultos (EJA),5148.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Pública,Ensino Fundamental,30562.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Pública,Ensino Médio,8958.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Total,Educação Infantil,5894.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Total,Educação Profissional,410.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Total,Educação de Jovens e Adultos (EJA),5183.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Total,Ensino Fundamental,38051.0
2700300,Arapiraca,2010,censo_escolar,Matrícula,Total,Ensino Médio,11072.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Fundamental,10.6
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Médio,37.9
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Fundamental,4.1
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Fundamental,1.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Médio,3.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Fundamental,4.4
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Médio,37.9
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Total,Ensino Fundamental,3.8
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Abandono,Total,Ensino Médio,27.9
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Fundamental,87.5
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Médio,49.8
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Fundamental,95.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Fundamental,99.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Médio,90.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Fundamental,94.6
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Médio,49.8
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Fundamental,95.4
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Médio,61.4
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Fundamental,1.9
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Médio,12.3
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Fundamental,0.9
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Fundamental,0.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Médio,7.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Fundamental,1.0
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Médio,12.3
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Fundamental,0.8
2700300,Arapiraca,2010,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Médio,10.7
2700300,Arapiraca,2019,censo_escolar,Escolas,Estadual,Educação Infantil,0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Estadual,Educação Profissional,2.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Estadual,Educação de Jovens e Adultos (EJA),7.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Estadual,Ensino Fundamental,10.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Estadual,Ensino Médio,13.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Federal,Educação Infantil,0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Federal,Educação Profissional,1.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Federal,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Federal,Ensino Médio,1.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Municipal,Educação Infantil,67.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Municipal,Educação de Jovens e Adultos (EJA),8.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Municipal,Ensino Fundamental,59.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Privada,Educação Infantil,47.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Privada,Educação Profissional,3.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Privada,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Privada,Ensino Fundamental,46.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Privada,Ensino Médio,20.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Pública,Educação Infantil,67.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Pública,Educação Profissional,3.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Pública,Educação de Jovens e Adultos (EJA),15.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Pública,Ensino Fundamental,69.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Pública,Ensino Médio,14.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Total,Educação Infantil,114.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Total,Educação Profissional,6.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Total,Educação de Jovens e Adultos (EJA),15.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Total,Ensino Fundamental,115.0
2700300,Arapiraca,2019,censo_escolar,Escolas,Total,Ensino Médio,34.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Estadual,Educação Infantil,0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Estadual,Educação Profissional,694.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1912.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Estadual,Ensino Fundamental,3509.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Estadual,Ensino Médio,6513.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Federal,Educação Infantil,0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Federal,Educação Profissional,668.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Federal,Ensino Médio,526.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Municipal,Educação Infantil,6266.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),1605.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Municipal,Ensino Fundamental,22447.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Privada,Educação Infantil,2992.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Privada,Educação Profissional,903.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Privada,Ensino Fundamental,9332.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Privada,Ensino Médio,1751.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Pública,Educação Infantil,6266.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Pública,Educação Profissional,1362.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Pública,Educação de Jovens e Adultos (EJA),3517.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Pública,Ensino Fundamental,25956.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Pública,Ensino Médio,7039.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Total,Educação Infantil,9258.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Total,Educação Profissional,2265.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Total,Educação de Jovens e Adultos (EJA),3517.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Total,Ensino Fundamental,35288.0
2700300,Arapiraca,2019,censo_escolar,Matrícula,Total,Ensino Médio,8790.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Fundamental,2.9
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Médio,13.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Federal,Ensino Médio,1.7
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Fundamental,2.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Fundamental,0.2
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Médio,0.6
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Fundamental,2.1
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Médio,12.2
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Total,Ensino Fundamental,1.6
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Abandono,Total,Ensino Médio,9.8
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Fundamental,92.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Médio,79.3
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Federal,Ensino Médio,94.3
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Fundamental,90.8
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Fundamental,97.9
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Médio,95.3
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Fundamental,91.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Médio,80.4
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Fundamental,92.8
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Médio,83.4
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Fundamental,5.1
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Médio,7.7
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Federal,Ensino Médio,4.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Fundamental,7.2
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Fundamental,1.9
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Médio,4.1
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Fundamental,6.9
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Médio,7.4
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Fundamental,5.6
2700300,Arapiraca,2019,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Médio,6.8
2700300,Arapiraca,2021,censo_escolar,Escolas,Estadual,Educação Infantil,0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Estadual,Educação Profissional,2.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Estadual,Educação de Jovens e Adultos (EJA),6.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Estadual,Ensino Fundamental,11.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Estadual,Ensino Médio,12.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Federal,Educação Infantil,0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Federal,Educação Profissional,1.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Federal,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Federal,Ensino Médio,1.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Municipal,Educação Infantil,63.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Municipal,Educação de Jovens e Adultos (EJA),7.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Municipal,Ensino Fundamental,60.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Privada,Educação Infantil,43.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Privada,Educação Profissional,4.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Privada,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Privada,Ensino Fundamental,41.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Privada,Ensino Médio,21.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Pública,Educação Infantil,63.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Pública,Educação Profissional,3.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Pública,Educação de Jovens e Adultos (EJA),13.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Pública,Ensino Fundamental,71.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Pública,Ensino Médio,13.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Total,Educação Infantil,106.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Total,Educação Profissional,7.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Total,Educação de Jovens e Adultos (EJA),13.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Total,Ensino Fundamental,112.0
2700300,Arapiraca,2021,censo_escolar,Escolas,Total,Ensino Médio,34.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Estadual,Educação Infantil,0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Estadual,Educação Profissional,1078.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Estadual,Educação de Jovens e Adultos (EJA),1042.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Estadual,Ensino Fundamental,3639.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Estadual,Ensino Médio,7420.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Federal,Educação Infantil,0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Federal,Educação Profissional,710.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Federal,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Federal,Ensino Médio,490.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Municipal,Educação Infantil,6011.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Municipal,Educação Profissional,0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Municipal,Educação de Jovens e Adultos (EJA),933.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Municipal,Ensino Fundamental,22673.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Privada,Educação Infantil,1847.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Privada,Educação Profissional,1312.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Privada,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Privada,Ensino Fundamental,8186.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Privada,Ensino Médio,1816.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Pública,Educação Infantil,6011.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Pública,Educação Profissional,1788.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Pública,Educação de Jovens e Adultos (EJA),1975.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Pública,Ensino Fundamental,26312.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Pública,Ensino Médio,7910.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Total,Educação Infantil,7858.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Total,Educação Profissional,3100.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Total,Educação de Jovens e Adultos (EJA),1975.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Total,Ensino Fundamental,34498.0
2700300,Arapiraca,2021,censo_escolar,Matrícula,Total,Ensino Médio,9726.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Fundamental,2.8
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Estadual,Ensino Médio,9.7
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Federal,Ensino Médio,7.5
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Fundamental,0.1
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Fundamental,0.4
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Privada,Ensino Médio,0.7
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Fundamental,0.5
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Pública,Ensino Médio,9.6
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Total,Ensino Fundamental,0.4
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Abandono,Total,Ensino Médio,7.9
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Fundamental,94.2
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Estadual,Ensino Médio,83.1
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Federal,Ensino Médio,89.2
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Fundamental,99.9
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Fundamental,98.6
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Privada,Ensino Médio,96.5
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Fundamental,99.1
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Pública,Ensino Médio,83.4
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Fundamental,99.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Aprovação,Total,Ensino Médio,85.9
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Fundamental,3.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Estadual,Ensino Médio,7.2
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Federal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Federal,Ensino Médio,3.3
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Fundamental,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Municipal,Ensino Médio,0.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Fundamental,1.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Privada,Ensino Médio,2.8
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Fundamental,0.4
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Pública,Ensino Médio,7.0
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Fundamental,0.6
2700300,Arapiraca,2021,indicadores_rendimento,Taxa de Reprovação,Total,Ensino Médio,6.2
2700300,Arapiraca,2022,censo_demografico,Pessoas Alfabetizadas,Não se aplica,Pessoas de 15 anos ou mais de idade,154495.0
2700300,Arapiraca,2022,censo_demografico,Pessoas Total,Não se aplica,Pessoas de 15 anos ou mais de idade,182306.0
2700300,Arapiraca,2022,censo_demografico,Taxa de Alfabetização,Não se aplica,Pessoas de 15 anos ou mais de idade,84.7448794883328
2700300,Arapiraca,2022,censo_demografico,Taxa de Analfabetismo,Não se aplica,Pessoas de 15 anos ou mais de idade,15.2551205116672
2700300,Arapiraca,2023,censo_escolar,Escolas,Estadual,Educação Infantil,0.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Estadual,Educação Profissional,2.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Estadual,Educação de Jovens e Adultos (EJA),4.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Estadual,Ensino Fundamental,10.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Estadual,Ensino Médio,12.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Federal,Educação Infantil,0.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Federal,Educação Profissional,1.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Federal,Educação de Jovens e Adultos (EJA),0.0
2700300,Arapiraca,2023,censo_escolar,Escolas,Federal,Ensino Fundamental,0.0
